usuario_id,version,pagina,concejo,producto_visto,tiempo_sesion_seg,convirtio
1197,A,vintage_rosa,Luarca,Crema de lavanda y miel,346,0
1879,A,vintage_rosa,Oviedo,Aceite de argán artesanal,260,0
2669,A,vintage_rosa,Mieres,Acondicionador de ortiga,365,0
7984,B,moderna,Gozón,Bálsamo labial de cera de abeja,326,0
2017,A,vintage_rosa,Oviedo,Crema de lavanda y miel,345,0
2006,A,vintage_rosa,Mieres,Crema de lavanda y miel,98,0
3894,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,33,0
3238,A,vintage_rosa,Cudillero,Acondicionador de ortiga,274,0
2079,A,vintage_rosa,Lena,Champú sólido de romero,337,0
397,A,vintage_rosa,Carreño,Mascarilla de arcilla verde,254,0
2789,A,vintage_rosa,Nava,Jabón de avena y caléndula,246,0
5867,B,moderna,Noreña,Aceite de argán artesanal,344,0
4073,B,moderna,Gijón,Sérum de rosa mosqueta,124,0
7859,B,moderna,Cangas del Narcea,Sérum de rosa mosqueta,135,1
4764,B,moderna,Oviedo,Jabón de avena y caléndula,299,0
1520,A,vintage_rosa,Cangas del Narcea,Acondicionador de ortiga,275,0
5634,B,moderna,Avilés,Aceite de argán artesanal,33,0
1379,A,vintage_rosa,Oviedo,Aceite de argán artesanal,48,0
1024,A,vintage_rosa,Luarca,Aceite de argán artesanal,321,0
2588,A,vintage_rosa,Langreo,Aceite de argán artesanal,44,0
5018,B,moderna,Avilés,Crema de lavanda y miel,378,0
2858,A,vintage_rosa,Gijón,Aceite de argán artesanal,263,0
5502,B,moderna,Oviedo,Aceite de argán artesanal,216,0
1630,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,43,0
3524,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,114,0
7651,B,moderna,Carreño,Bálsamo labial de cera de abeja,306,0
3608,A,vintage_rosa,Oviedo,Champú sólido de romero,333,0
7145,B,moderna,Avilés,Mascarilla de arcilla verde,281,0
235,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,400,0
7823,B,moderna,Mieres,Aceite de argán artesanal,211,0
3797,A,vintage_rosa,Avilés,Jabón de avena y caléndula,37,0
4119,B,moderna,Castrillón,Aceite de argán artesanal,148,0
3801,A,vintage_rosa,Oviedo,Crema de lavanda y miel,69,0
4956,B,moderna,Mieres,Mascarilla de arcilla verde,52,0
5898,B,moderna,Oviedo,Aceite de argán artesanal,80,0
1949,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,286,0
7111,B,moderna,Gijón,Jabón de avena y caléndula,382,0
4960,B,moderna,Siero,Sérum de rosa mosqueta,132,0
3493,A,vintage_rosa,Villaviciosa,Jabón de avena y caléndula,363,0
2672,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,274,0
7359,B,moderna,Gijón,Crema de lavanda y miel,376,0
2225,A,vintage_rosa,Gijón,Acondicionador de ortiga,314,0
1107,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,91,0
7026,B,moderna,Avilés,Sérum de rosa mosqueta,187,0
819,A,vintage_rosa,Gijón,Jabón de avena y caléndula,90,0
6238,B,moderna,Langreo,Crema de lavanda y miel,222,0
6170,B,moderna,Avilés,Sérum de rosa mosqueta,252,0
7103,B,moderna,Avilés,Jabón de avena y caléndula,94,0
889,A,vintage_rosa,Gijón,Crema de lavanda y miel,406,0
2438,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,152,0
818,A,vintage_rosa,Oviedo,Crema de lavanda y miel,194,0
3415,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,63,0
2342,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,166,0
6577,B,moderna,Castrillón,Mascarilla de arcilla verde,267,0
3168,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,292,0
5917,B,moderna,Oviedo,Crema de lavanda y miel,95,0
5271,B,moderna,San Martín del Rey Aurelio,Aceite de argán artesanal,234,0
1265,A,vintage_rosa,Gijón,Crema de lavanda y miel,61,0
7382,B,moderna,Siero,Jabón de avena y caléndula,173,0
7125,B,moderna,Gijón,Jabón de avena y caléndula,417,0
5640,B,moderna,Gijón,Acondicionador de ortiga,41,0
1229,A,vintage_rosa,Lena,Bálsamo labial de cera de abeja,128,0
4788,B,moderna,Oviedo,Crema de lavanda y miel,310,1
53,A,vintage_rosa,Piloña,Champú sólido de romero,359,0
4818,B,moderna,Gijón,Acondicionador de ortiga,266,0
5655,B,moderna,Oviedo,Jabón de avena y caléndula,107,0
160,A,vintage_rosa,Mieres,Champú sólido de romero,317,0
4957,B,moderna,San Martín del Rey Aurelio,Mascarilla de arcilla verde,362,0
1588,A,vintage_rosa,Oviedo,Champú sólido de romero,134,0
1590,A,vintage_rosa,Langreo,Jabón de avena y caléndula,385,0
4752,B,moderna,Oviedo,Bálsamo labial de cera de abeja,402,0
7542,B,moderna,Oviedo,Champú sólido de romero,248,0
5049,B,moderna,Oviedo,Sérum de rosa mosqueta,86,0
3859,A,vintage_rosa,Oviedo,Champú sólido de romero,275,0
4410,B,moderna,Teverga,Aceite de argán artesanal,117,0
2829,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,349,0
437,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,181,0
5350,B,moderna,Nava,Acondicionador de ortiga,188,0
3879,A,vintage_rosa,Avilés,Jabón de avena y caléndula,410,0
1589,A,vintage_rosa,Oviedo,Aceite de argán artesanal,39,0
2781,A,vintage_rosa,Gijón,Acondicionador de ortiga,73,0
6510,B,moderna,Gijón,Jabón de avena y caléndula,56,0
5905,B,moderna,Gijón,Sérum de rosa mosqueta,77,0
5891,B,moderna,Gijón,Jabón de avena y caléndula,273,0
974,A,vintage_rosa,Gijón,Crema de lavanda y miel,300,0
1239,A,vintage_rosa,Cudillero,Sérum de rosa mosqueta,226,0
2952,A,vintage_rosa,Langreo,Champú sólido de romero,372,0
2343,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,135,0
7029,B,moderna,Langreo,Champú sólido de romero,348,0
6840,B,moderna,Avilés,Aceite de argán artesanal,38,0
1498,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,219,1
4258,B,moderna,Oviedo,Jabón de avena y caléndula,101,0
2423,A,vintage_rosa,Mieres,Acondicionador de ortiga,154,0
7105,B,moderna,Gijón,Jabón de avena y caléndula,349,0
6782,B,moderna,Gijón,Mascarilla de arcilla verde,367,0
6897,B,moderna,Siero,Crema de lavanda y miel,104,0
2093,A,vintage_rosa,Gijón,Aceite de argán artesanal,72,1
2016,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,176,0
6624,B,moderna,Siero,Champú sólido de romero,120,0
5840,B,moderna,Oviedo,Sérum de rosa mosqueta,82,0
188,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,159,0
4524,B,moderna,Gijón,Champú sólido de romero,66,0
3656,A,vintage_rosa,Gijón,Acondicionador de ortiga,214,0
3427,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,280,0
5264,B,moderna,Mieres,Sérum de rosa mosqueta,350,0
1382,A,vintage_rosa,Oviedo,Acondicionador de ortiga,165,0
4902,B,moderna,Cangas del Narcea,Aceite de argán artesanal,56,0
414,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,264,0
3337,A,vintage_rosa,Salas,Mascarilla de arcilla verde,340,0
3607,A,vintage_rosa,Teverga,Crema de lavanda y miel,136,1
7500,B,moderna,Oviedo,Aceite de argán artesanal,172,1
5836,B,moderna,Oviedo,Champú sólido de romero,337,0
5119,B,moderna,Oviedo,Crema de lavanda y miel,315,0
257,A,vintage_rosa,Cangas del Narcea,Crema de lavanda y miel,251,0
4653,B,moderna,Avilés,Aceite de argán artesanal,365,0
7845,B,moderna,Avilés,Jabón de avena y caléndula,338,0
2236,A,vintage_rosa,Siero,Champú sólido de romero,416,1
1768,A,vintage_rosa,Oviedo,Acondicionador de ortiga,380,0
4237,B,moderna,Oviedo,Crema de lavanda y miel,115,0
7275,B,moderna,Oviedo,Crema de lavanda y miel,377,0
1573,A,vintage_rosa,Mieres,Jabón de avena y caléndula,129,0
25,A,vintage_rosa,Oviedo,Acondicionador de ortiga,229,0
6331,B,moderna,Gijón,Mascarilla de arcilla verde,86,0
1089,A,vintage_rosa,Noreña,Mascarilla de arcilla verde,230,0
2695,A,vintage_rosa,Cudillero,Acondicionador de ortiga,262,0
4980,B,moderna,Gijón,Jabón de avena y caléndula,257,0
3399,A,vintage_rosa,Gijón,Champú sólido de romero,341,1
3560,A,vintage_rosa,Oviedo,Crema de lavanda y miel,372,0
6766,B,moderna,Avilés,Bálsamo labial de cera de abeja,395,0
2842,A,vintage_rosa,Mieres,Champú sólido de romero,413,0
2312,A,vintage_rosa,Villaviciosa,Acondicionador de ortiga,150,0
6139,B,moderna,Castrillón,Aceite de argán artesanal,377,0
7600,B,moderna,Avilés,Mascarilla de arcilla verde,318,0
4153,B,moderna,Gijón,Mascarilla de arcilla verde,192,1
1310,A,vintage_rosa,Castrillón,Acondicionador de ortiga,270,0
696,A,vintage_rosa,Siero,Champú sólido de romero,344,0
4396,B,moderna,Gijón,Sérum de rosa mosqueta,208,0
3753,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,40,0
1228,A,vintage_rosa,Oviedo,Crema de lavanda y miel,327,1
2000,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,86,0
277,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,275,0
4462,B,moderna,Avilés,Mascarilla de arcilla verde,375,0
6562,B,moderna,Cudillero,Sérum de rosa mosqueta,286,0
6347,B,moderna,Mieres,Sérum de rosa mosqueta,101,0
7306,B,moderna,Siero,Aceite de argán artesanal,51,0
5423,B,moderna,Langreo,Jabón de avena y caléndula,72,0
7538,B,moderna,Gijón,Jabón de avena y caléndula,145,0
7966,B,moderna,Gijón,Sérum de rosa mosqueta,144,0
4632,B,moderna,Oviedo,Crema de lavanda y miel,305,0
1138,A,vintage_rosa,Avilés,Champú sólido de romero,140,0
2768,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,173,1
5372,B,moderna,Langreo,Acondicionador de ortiga,201,0
5058,B,moderna,Avilés,Mascarilla de arcilla verde,157,0
943,A,vintage_rosa,Siero,Aceite de argán artesanal,275,0
6453,B,moderna,Oviedo,Acondicionador de ortiga,412,0
3936,A,vintage_rosa,Avilés,Champú sólido de romero,225,0
2385,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,367,0
116,A,vintage_rosa,Villaviciosa,Aceite de argán artesanal,270,0
7496,B,moderna,Avilés,Aceite de argán artesanal,191,0
7959,B,moderna,Gijón,Crema de lavanda y miel,366,0
3120,A,vintage_rosa,Gijón,Champú sólido de romero,111,0
4259,B,moderna,Avilés,Jabón de avena y caléndula,209,0
4419,B,moderna,Mieres,Bálsamo labial de cera de abeja,195,0
6299,B,moderna,Oviedo,Jabón de avena y caléndula,414,0
2820,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,417,0
3823,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,247,0
6667,B,moderna,Cangas del Narcea,Bálsamo labial de cera de abeja,81,0
6420,B,moderna,Gozón,Champú sólido de romero,51,0
3803,A,vintage_rosa,Teverga,Jabón de avena y caléndula,299,0
3537,A,vintage_rosa,Gijón,Aceite de argán artesanal,197,0
3826,A,vintage_rosa,Gijón,Champú sólido de romero,332,0
6033,B,moderna,Oviedo,Champú sólido de romero,348,0
1947,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,186,0
6922,B,moderna,Oviedo,Sérum de rosa mosqueta,378,0
3489,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,356,0
1611,A,vintage_rosa,Villaviciosa,Sérum de rosa mosqueta,145,0
6220,B,moderna,Oviedo,Jabón de avena y caléndula,372,0
2195,A,vintage_rosa,Gijón,Champú sólido de romero,142,0
5386,B,moderna,Gozón,Champú sólido de romero,157,0
558,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,397,0
6743,B,moderna,Oviedo,Mascarilla de arcilla verde,387,0
1208,A,vintage_rosa,Oviedo,Acondicionador de ortiga,295,0
4635,B,moderna,Gijón,Champú sólido de romero,219,0
4809,B,moderna,Langreo,Jabón de avena y caléndula,279,0
1511,A,vintage_rosa,Castrillón,Acondicionador de ortiga,383,0
3830,A,vintage_rosa,Gijón,Crema de lavanda y miel,38,0
3733,A,vintage_rosa,Oviedo,Crema de lavanda y miel,160,0
5225,B,moderna,Siero,Aceite de argán artesanal,83,0
3212,A,vintage_rosa,Langreo,Crema de lavanda y miel,283,0
3631,A,vintage_rosa,Mieres,Aceite de argán artesanal,157,0
5470,B,moderna,Gijón,Bálsamo labial de cera de abeja,67,0
5473,B,moderna,Avilés,Bálsamo labial de cera de abeja,107,0
267,A,vintage_rosa,Langreo,Bálsamo labial de cera de abeja,373,0
1141,A,vintage_rosa,Teverga,Bálsamo labial de cera de abeja,134,0
3163,A,vintage_rosa,Oviedo,Crema de lavanda y miel,204,0
7563,B,moderna,Avilés,Crema de lavanda y miel,84,0
7353,B,moderna,Gijón,Crema de lavanda y miel,405,0
1910,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,142,0
6609,B,moderna,Siero,Sérum de rosa mosqueta,367,0
6831,B,moderna,Langreo,Sérum de rosa mosqueta,308,0
657,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,250,0
5672,B,moderna,Oviedo,Jabón de avena y caléndula,36,0
5144,B,moderna,Castrillón,Acondicionador de ortiga,207,0
999,A,vintage_rosa,Nava,Sérum de rosa mosqueta,183,0
4881,B,moderna,Avilés,Jabón de avena y caléndula,140,0
2835,A,vintage_rosa,Oviedo,Aceite de argán artesanal,279,0
6806,B,moderna,Castrillón,Bálsamo labial de cera de abeja,64,0
1238,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,344,0
6670,B,moderna,Gijón,Champú sólido de romero,324,0
5202,B,moderna,Luarca,Champú sólido de romero,410,0
6119,B,moderna,Oviedo,Jabón de avena y caléndula,239,0
2187,A,vintage_rosa,Villaviciosa,Sérum de rosa mosqueta,74,0
1135,A,vintage_rosa,Langreo,Crema de lavanda y miel,71,0
1304,A,vintage_rosa,Avilés,Aceite de argán artesanal,140,0
1628,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,318,0
5165,B,moderna,Cangas del Narcea,Jabón de avena y caléndula,335,0
1523,A,vintage_rosa,Oviedo,Champú sólido de romero,346,0
359,A,vintage_rosa,Piloña,Acondicionador de ortiga,137,0
139,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,55,0
300,A,vintage_rosa,Gijón,Jabón de avena y caléndula,165,0
1557,A,vintage_rosa,Siero,Aceite de argán artesanal,160,0
383,A,vintage_rosa,Siero,Mascarilla de arcilla verde,287,0
5541,B,moderna,Gijón,Mascarilla de arcilla verde,56,0
4583,B,moderna,Gijón,Acondicionador de ortiga,209,0
6634,B,moderna,Avilés,Jabón de avena y caléndula,145,0
5819,B,moderna,Avilés,Acondicionador de ortiga,240,0
4697,B,moderna,Gijón,Acondicionador de ortiga,361,0
6477,B,moderna,Oviedo,Bálsamo labial de cera de abeja,168,0
5523,B,moderna,Gijón,Crema de lavanda y miel,341,0
6878,B,moderna,Gijón,Jabón de avena y caléndula,246,0
2722,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,58,0
1933,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,228,0
5141,B,moderna,Oviedo,Crema de lavanda y miel,136,0
7196,B,moderna,Cangas del Narcea,Jabón de avena y caléndula,413,0
7239,B,moderna,Siero,Jabón de avena y caléndula,61,0
4164,B,moderna,Mieres,Jabón de avena y caléndula,213,0
6916,B,moderna,Siero,Bálsamo labial de cera de abeja,123,0
3808,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,412,0
6842,B,moderna,San Martín del Rey Aurelio,Jabón de avena y caléndula,201,0
5706,B,moderna,Oviedo,Sérum de rosa mosqueta,398,0
4155,B,moderna,Gozón,Bálsamo labial de cera de abeja,228,0
4173,B,moderna,Teverga,Mascarilla de arcilla verde,228,0
797,A,vintage_rosa,Cangas del Narcea,Mascarilla de arcilla verde,131,0
2417,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,109,0
786,A,vintage_rosa,Salas,Mascarilla de arcilla verde,388,0
3159,A,vintage_rosa,Teverga,Jabón de avena y caléndula,353,0
124,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,312,0
2173,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,83,1
5786,B,moderna,Gijón,Mascarilla de arcilla verde,41,0
5737,B,moderna,San Martín del Rey Aurelio,Acondicionador de ortiga,219,0
4341,B,moderna,Gijón,Champú sólido de romero,295,0
911,A,vintage_rosa,Avilés,Aceite de argán artesanal,214,0
2310,A,vintage_rosa,Oviedo,Crema de lavanda y miel,154,0
7491,B,moderna,Langreo,Aceite de argán artesanal,369,1
3635,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,210,0
1258,A,vintage_rosa,Avilés,Crema de lavanda y miel,379,1
1179,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,233,0
3651,A,vintage_rosa,Mieres,Aceite de argán artesanal,243,0
443,A,vintage_rosa,Oviedo,Champú sólido de romero,324,1
6144,B,moderna,Oviedo,Mascarilla de arcilla verde,179,0
1400,A,vintage_rosa,Langreo,Crema de lavanda y miel,165,0
1458,A,vintage_rosa,Langreo,Champú sólido de romero,253,0
4940,B,moderna,Oviedo,Sérum de rosa mosqueta,331,0
1055,A,vintage_rosa,Noreña,Crema de lavanda y miel,317,1
3276,A,vintage_rosa,Teverga,Sérum de rosa mosqueta,294,0
6146,B,moderna,Cangas del Narcea,Aceite de argán artesanal,145,0
3700,A,vintage_rosa,Oviedo,Champú sólido de romero,250,0
3760,A,vintage_rosa,Gozón,Champú sólido de romero,157,0
930,A,vintage_rosa,Gijón,Crema de lavanda y miel,419,1
5673,B,moderna,Gijón,Crema de lavanda y miel,52,0
1830,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,73,0
6787,B,moderna,Avilés,Aceite de argán artesanal,386,0
4222,B,moderna,Gijón,Champú sólido de romero,323,1
7338,B,moderna,Gijón,Bálsamo labial de cera de abeja,82,0
6447,B,moderna,Gijón,Crema de lavanda y miel,53,0
7086,B,moderna,Gijón,Champú sólido de romero,399,0
2012,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,189,0
6075,B,moderna,Gijón,Bálsamo labial de cera de abeja,117,0
5564,B,moderna,Langreo,Bálsamo labial de cera de abeja,78,0
7672,B,moderna,Villaviciosa,Aceite de argán artesanal,415,0
2607,A,vintage_rosa,Gijón,Aceite de argán artesanal,144,1
3265,A,vintage_rosa,Castrillón,Bálsamo labial de cera de abeja,336,0
6057,B,moderna,San Martín del Rey Aurelio,Aceite de argán artesanal,346,0
7372,B,moderna,Siero,Crema de lavanda y miel,370,0
7,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,342,0
2981,A,vintage_rosa,Oviedo,Aceite de argán artesanal,234,0
3362,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,39,0
1944,A,vintage_rosa,Langreo,Champú sólido de romero,94,0
7781,B,moderna,Salas,Sérum de rosa mosqueta,186,0
7365,B,moderna,Oviedo,Champú sólido de romero,114,0
6771,B,moderna,Gijón,Sérum de rosa mosqueta,309,0
6153,B,moderna,Siero,Mascarilla de arcilla verde,335,0
6249,B,moderna,San Martín del Rey Aurelio,Mascarilla de arcilla verde,55,0
7361,B,moderna,Gijón,Crema de lavanda y miel,78,0
3135,A,vintage_rosa,Gijón,Crema de lavanda y miel,332,0
5097,B,moderna,Avilés,Crema de lavanda y miel,101,0
2243,A,vintage_rosa,Avilés,Bálsamo labial de cera de abeja,252,0
1475,A,vintage_rosa,Oviedo,Champú sólido de romero,315,0
5947,B,moderna,Gozón,Bálsamo labial de cera de abeja,82,0
1890,A,vintage_rosa,Noreña,Mascarilla de arcilla verde,354,0
3436,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,122,1
4988,B,moderna,Oviedo,Bálsamo labial de cera de abeja,377,0
3706,A,vintage_rosa,Villaviciosa,Bálsamo labial de cera de abeja,74,0
2022,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,90,1
4021,B,moderna,Avilés,Mascarilla de arcilla verde,399,0
6302,B,moderna,Cangas del Narcea,Bálsamo labial de cera de abeja,111,0
5716,B,moderna,Avilés,Champú sólido de romero,409,0
6608,B,moderna,Gijón,Mascarilla de arcilla verde,139,0
2659,A,vintage_rosa,Gijón,Jabón de avena y caléndula,212,0
1131,A,vintage_rosa,Langreo,Aceite de argán artesanal,57,0
4835,B,moderna,San Martín del Rey Aurelio,Jabón de avena y caléndula,254,0
7247,B,moderna,Oviedo,Crema de lavanda y miel,92,0
4916,B,moderna,Gijón,Champú sólido de romero,186,0
4319,B,moderna,Gozón,Champú sólido de romero,171,0
7413,B,moderna,Carreño,Champú sólido de romero,56,0
4145,B,moderna,Avilés,Mascarilla de arcilla verde,120,0
1237,A,vintage_rosa,Carreño,Acondicionador de ortiga,234,0
7746,B,moderna,Oviedo,Champú sólido de romero,130,0
7190,B,moderna,Castrillón,Aceite de argán artesanal,272,0
2283,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,167,0
5436,B,moderna,Gijón,Jabón de avena y caléndula,127,0
7004,B,moderna,Castrillón,Aceite de argán artesanal,245,0
4094,B,moderna,Gijón,Aceite de argán artesanal,40,0
4654,B,moderna,Oviedo,Champú sólido de romero,418,0
6877,B,moderna,Avilés,Bálsamo labial de cera de abeja,76,0
387,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,136,0
1629,A,vintage_rosa,Gijón,Aceite de argán artesanal,415,0
3586,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,368,0
2715,A,vintage_rosa,Gijón,Jabón de avena y caléndula,46,0
6892,B,moderna,Cangas del Narcea,Bálsamo labial de cera de abeja,65,1
6138,B,moderna,Oviedo,Mascarilla de arcilla verde,415,0
7006,B,moderna,Gijón,Crema de lavanda y miel,146,0
3190,A,vintage_rosa,Castrillón,Crema de lavanda y miel,71,0
4306,B,moderna,Gijón,Jabón de avena y caléndula,50,0
910,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,232,0
6053,B,moderna,Oviedo,Jabón de avena y caléndula,272,0
1867,A,vintage_rosa,Gijón,Champú sólido de romero,206,0
1843,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,128,0
2498,A,vintage_rosa,Carreño,Bálsamo labial de cera de abeja,79,0
6555,B,moderna,Siero,Crema de lavanda y miel,144,0
5193,B,moderna,Gijón,Sérum de rosa mosqueta,124,0
5072,B,moderna,Mieres,Aceite de argán artesanal,358,0
4007,B,moderna,Gijón,Acondicionador de ortiga,268,0
2703,A,vintage_rosa,Gijón,Acondicionador de ortiga,99,0
6584,B,moderna,Gijón,Jabón de avena y caléndula,176,0
332,A,vintage_rosa,Mieres,Crema de lavanda y miel,352,0
4701,B,moderna,Gozón,Jabón de avena y caléndula,75,0
7749,B,moderna,Oviedo,Sérum de rosa mosqueta,309,0
2460,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,124,0
1775,A,vintage_rosa,Castrillón,Acondicionador de ortiga,125,0
4989,B,moderna,Oviedo,Crema de lavanda y miel,243,0
5240,B,moderna,Gijón,Mascarilla de arcilla verde,292,0
2687,A,vintage_rosa,Gijón,Acondicionador de ortiga,401,0
6753,B,moderna,Oviedo,Crema de lavanda y miel,308,0
6501,B,moderna,Carreño,Aceite de argán artesanal,236,0
6923,B,moderna,Noreña,Acondicionador de ortiga,36,0
5889,B,moderna,Salas,Bálsamo labial de cera de abeja,199,0
6846,B,moderna,Langreo,Crema de lavanda y miel,41,0
6122,B,moderna,Castrillón,Mascarilla de arcilla verde,368,0
5713,B,moderna,Langreo,Champú sólido de romero,316,0
6028,B,moderna,Oviedo,Bálsamo labial de cera de abeja,40,1
174,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,377,0
3322,A,vintage_rosa,Gijón,Aceite de argán artesanal,204,0
6148,B,moderna,Carreño,Sérum de rosa mosqueta,94,0
3373,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,229,0
3312,A,vintage_rosa,Siero,Champú sólido de romero,395,0
4802,B,moderna,Mieres,Mascarilla de arcilla verde,391,0
7240,B,moderna,Oviedo,Jabón de avena y caléndula,398,0
7846,B,moderna,Villaviciosa,Aceite de argán artesanal,356,0
5345,B,moderna,Piloña,Bálsamo labial de cera de abeja,220,0
3404,A,vintage_rosa,Oviedo,Champú sólido de romero,333,0
19,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,409,1
3692,A,vintage_rosa,Avilés,Jabón de avena y caléndula,257,0
6047,B,moderna,Villaviciosa,Sérum de rosa mosqueta,271,0
4097,B,moderna,Langreo,Jabón de avena y caléndula,398,0
3629,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,110,0
6340,B,moderna,Gozón,Jabón de avena y caléndula,235,0
2175,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,283,0
1357,A,vintage_rosa,San Martín del Rey Aurelio,Acondicionador de ortiga,299,0
4857,B,moderna,Siero,Champú sólido de romero,146,0
7257,B,moderna,Oviedo,Sérum de rosa mosqueta,32,1
3113,A,vintage_rosa,Langreo,Acondicionador de ortiga,355,0
183,A,vintage_rosa,Cangas del Narcea,Champú sólido de romero,194,0
6256,B,moderna,Oviedo,Acondicionador de ortiga,130,0
6333,B,moderna,Avilés,Bálsamo labial de cera de abeja,316,0
1813,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,105,0
5172,B,moderna,Langreo,Jabón de avena y caléndula,293,0
1801,A,vintage_rosa,Nava,Champú sólido de romero,152,0
2430,A,vintage_rosa,San Martín del Rey Aurelio,Sérum de rosa mosqueta,294,0
6184,B,moderna,Cudillero,Mascarilla de arcilla verde,107,0
7705,B,moderna,Oviedo,Champú sólido de romero,328,0
7821,B,moderna,Mieres,Jabón de avena y caléndula,222,0
5578,B,moderna,Gijón,Mascarilla de arcilla verde,256,0
5331,B,moderna,Gijón,Champú sólido de romero,288,0
7627,B,moderna,Oviedo,Champú sólido de romero,130,0
1160,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,217,0
1214,A,vintage_rosa,Castrillón,Jabón de avena y caléndula,162,0
1326,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,198,0
4933,B,moderna,Noreña,Champú sólido de romero,154,0
1456,A,vintage_rosa,Cangas del Narcea,Jabón de avena y caléndula,173,0
4695,B,moderna,Teverga,Aceite de argán artesanal,397,0
6128,B,moderna,Oviedo,Bálsamo labial de cera de abeja,197,0
1645,A,vintage_rosa,Gijón,Jabón de avena y caléndula,415,0
2141,A,vintage_rosa,Teverga,Aceite de argán artesanal,367,0
4537,B,moderna,Gijón,Bálsamo labial de cera de abeja,72,0
4458,B,moderna,Oviedo,Bálsamo labial de cera de abeja,267,0
6467,B,moderna,Gijón,Acondicionador de ortiga,154,0
4379,B,moderna,Gijón,Sérum de rosa mosqueta,390,0
730,A,vintage_rosa,Gijón,Crema de lavanda y miel,301,0
4358,B,moderna,Gijón,Jabón de avena y caléndula,113,0
1937,A,vintage_rosa,Oviedo,Crema de lavanda y miel,184,0
3794,A,vintage_rosa,Mieres,Jabón de avena y caléndula,117,1
7465,B,moderna,Gozón,Aceite de argán artesanal,124,0
6904,B,moderna,Gijón,Jabón de avena y caléndula,30,0
7075,B,moderna,Oviedo,Bálsamo labial de cera de abeja,203,0
1111,A,vintage_rosa,Castrillón,Mascarilla de arcilla verde,95,0
6504,B,moderna,Noreña,Bálsamo labial de cera de abeja,407,0
2999,A,vintage_rosa,Oviedo,Champú sólido de romero,183,0
